id,contact,day,month,duration,campaign,pdays,previous,poutcome
10509,unknown,16,jun,186,6,-1,0,unknown
10510,unknown,16,jun,187,2,-1,0,unknown
10511,unknown,16,jun,187,3,-1,0,unknown
10512,unknown,16,jun,580,3,-1,0,unknown
10513,unknown,16,jun,81,5,-1,0,unknown
10514,unknown,16,jun,253,2,-1,0,unknown
10515,unknown,16,jun,18,7,-1,0,unknown
10516,unknown,16,jun,140,3,-1,0,unknown
10517,unknown,16,jun,219,7,-1,0,unknown
10518,unknown,16,jun,95,6,-1,0,unknown
10519,unknown,16,jun,276,3,-1,0,unknown
10520,unknown,16,jun,179,15,-1,0,unknown
10521,unknown,16,jun,93,2,-1,0,unknown
10522,unknown,16,jun,106,10,-1,0,unknown
10523,unknown,16,jun,90,2,-1,0,unknown
10524,unknown,16,jun,78,5,-1,0,unknown
10525,unknown,16,jun,55,2,-1,0,unknown
10526,unknown,16,jun,204,4,-1,0,unknown
10527,unknown,16,jun,287,2,-1,0,unknown
10528,unknown,16,jun,84,3,-1,0,unknown
10529,unknown,16,jun,112,2,-1,0,unknown
10530,unknown,16,jun,133,2,-1,0,unknown
10531,unknown,16,jun,195,2,-1,0,unknown
10532,unknown,16,jun,108,2,-1,0,unknown
10533,unknown,16,jun,92,6,-1,0,unknown
10534,unknown,16,jun,264,4,-1,0,unknown
10535,unknown,16,jun,123,2,-1,0,unknown
10536,unknown,16,jun,73,4,-1,0,unknown
10537,unknown,16,jun,146,3,-1,0,unknown
10538,unknown,16,jun,206,1,-1,0,unknown
10539,unknown,16,jun,100,17,-1,0,unknown
10540,unknown,16,jun,452,1,-1,0,unknown
10541,unknown,16,jun,163,1,-1,0,unknown
10542,unknown,16,jun,617,1,-1,0,unknown
10543,unknown,16,jun,57,1,-1,0,unknown
10544,unknown,16,jun,35,6,-1,0,unknown
10545,unknown,16,jun,215,3,-1,0,unknown
10546,unknown,16,jun,77,1,-1,0,unknown
10547,unknown,16,jun,119,1,-1,0,unknown
10548,unknown,16,jun,265,3,-1,0,unknown
10549,unknown,16,jun,60,2,-1,0,unknown
10550,unknown,16,jun,179,2,-1,0,unknown
10551,unknown,16,jun,162,6,-1,0,unknown
10552,unknown,16,jun,64,3,-1,0,unknown
10553,unknown,16,jun,117,1,-1,0,unknown
10554,unknown,16,jun,227,1,-1,0,unknown
10555,unknown,16,jun,1093,1,-1,0,unknown
10556,unknown,16,jun,270,1,-1,0,unknown
10557,unknown,16,jun,1395,2,-1,0,unknown
10558,unknown,16,jun,178,4,-1,0,unknown
10559,unknown,16,jun,223,2,-1,0,unknown
10560,unknown,16,jun,35,3,-1,0,unknown
10561,unknown,16,jun,210,2,-1,0,unknown
10562,unknown,16,jun,101,6,-1,0,unknown
10563,unknown,16,jun,193,2,-1,0,unknown
10564,unknown,16,jun,339,2,-1,0,unknown
10565,unknown,16,jun,140,1,-1,0,unknown
10566,unknown,16,jun,71,1,-1,0,unknown
10567,unknown,16,jun,556,3,-1,0,unknown
10568,unknown,16,jun,1238,2,-1,0,unknown
10569,unknown,16,jun,32,2,-1,0,unknown
10570,unknown,16,jun,116,1,-1,0,unknown
10571,unknown,16,jun,64,1,-1,0,unknown
10572,unknown,16,jun,77,1,-1,0,unknown
10573,unknown,16,jun,73,3,-1,0,unknown
10574,unknown,16,jun,42,3,-1,0,unknown
10575,unknown,16,jun,24,5,-1,0,unknown
10576,unknown,16,jun,25,1,-1,0,unknown
10577,unknown,16,jun,147,1,-1,0,unknown
10578,unknown,16,jun,87,6,-1,0,unknown
10579,unknown,16,jun,393,2,-1,0,unknown
10580,unknown,16,jun,145,1,-1,0,unknown
10581,unknown,16,jun,155,1,-1,0,unknown
10582,unknown,16,jun,35,1,-1,0,unknown
10583,unknown,16,jun,141,1,-1,0,unknown
10584,unknown,16,jun,263,8,-1,0,unknown
10585,unknown,16,jun,123,1,-1,0,unknown
10586,unknown,16,jun,208,1,-1,0,unknown
10587,unknown,16,jun,100,1,-1,0,unknown
10588,unknown,16,jun,91,1,-1,0,unknown
10589,unknown,16,jun,644,1,-1,0,unknown
10590,unknown,16,jun,289,1,-1,0,unknown
10591,unknown,16,jun,315,1,-1,0,unknown
10592,unknown,16,jun,265,3,-1,0,unknown
10593,unknown,16,jun,1089,1,-1,0,unknown
10594,unknown,16,jun,124,2,-1,0,unknown
10595,unknown,16,jun,226,4,-1,0,unknown
10596,unknown,16,jun,136,8,-1,0,unknown
10597,unknown,16,jun,541,19,-1,0,unknown
10598,unknown,16,jun,242,6,-1,0,unknown
10599,unknown,16,jun,50,3,-1,0,unknown
10600,unknown,16,jun,73,2,-1,0,unknown
10601,unknown,16,jun,250,2,-1,0,unknown
10602,unknown,16,jun,181,2,-1,0,unknown
10603,unknown,16,jun,32,3,-1,0,unknown
10604,unknown,16,jun,267,3,-1,0,unknown
10605,unknown,16,jun,235,2,-1,0,unknown
10606,unknown,16,jun,121,5,-1,0,unknown
10607,unknown,16,jun,215,3,-1,0,unknown
10608,unknown,16,jun,320,2,-1,0,unknown
10609,unknown,16,jun,382,3,-1,0,unknown
10610,unknown,16,jun,244,1,-1,0,unknown
10611,unknown,16,jun,286,1,-1,0,unknown
10612,unknown,16,jun,1021,1,-1,0,unknown
10613,unknown,16,jun,167,2,-1,0,unknown
10614,unknown,16,jun,1248,3,-1,0,unknown
10615,unknown,16,jun,404,3,-1,0,unknown
10616,unknown,16,jun,179,25,-1,0,unknown
10617,unknown,16,jun,203,2,-1,0,unknown
10618,unknown,16,jun,209,12,-1,0,unknown
10619,unknown,16,jun,39,1,-1,0,unknown
10620,unknown,16,jun,162,1,-1,0,unknown
10621,unknown,16,jun,418,1,-1,0,unknown
10622,unknown,16,jun,348,1,-1,0,unknown
10623,unknown,16,jun,135,1,-1,0,unknown
10624,unknown,16,jun,505,1,-1,0,unknown
10625,unknown,16,jun,131,2,-1,0,unknown
10626,unknown,16,jun,401,2,-1,0,unknown
10627,unknown,16,jun,332,2,-1,0,unknown
10628,unknown,16,jun,78,1,-1,0,unknown
10629,unknown,16,jun,394,2,-1,0,unknown
10630,unknown,16,jun,287,1,-1,0,unknown
10631,unknown,16,jun,266,1,-1,0,unknown
10632,unknown,16,jun,153,1,-1,0,unknown
10633,unknown,16,jun,500,1,-1,0,unknown
10634,unknown,16,jun,215,2,-1,0,unknown
10635,unknown,16,jun,298,6,-1,0,unknown
10636,unknown,16,jun,110,8,-1,0,unknown
10637,unknown,16,jun,101,1,-1,0,unknown
10638,unknown,16,jun,13,1,-1,0,unknown
10639,unknown,16,jun,356,2,-1,0,unknown
10640,unknown,16,jun,62,1,-1,0,unknown
10641,unknown,16,jun,73,1,-1,0,unknown
10642,unknown,16,jun,50,1,-1,0,unknown
10643,unknown,16,jun,684,1,-1,0,unknown
10644,unknown,16,jun,193,1,-1,0,unknown
10645,unknown,16,jun,599,3,-1,0,unknown
10646,unknown,16,jun,92,2,-1,0,unknown
10647,unknown,16,jun,52,3,-1,0,unknown
10648,unknown,16,jun,92,3,-1,0,unknown
10649,unknown,16,jun,294,3,-1,0,unknown
10650,unknown,16,jun,99,1,-1,0,unknown
10651,unknown,16,jun,76,3,-1,0,unknown
10652,unknown,16,jun,27,3,-1,0,unknown
10653,unknown,16,jun,191,1,-1,0,unknown
10654,unknown,16,jun,523,1,-1,0,unknown
10655,unknown,16,jun,358,1,-1,0,unknown
10656,unknown,16,jun,254,1,-1,0,unknown
10657,unknown,16,jun,46,1,-1,0,unknown
10658,unknown,16,jun,112,4,-1,0,unknown
10659,unknown,16,jun,51,1,-1,0,unknown
10660,unknown,16,jun,359,1,-1,0,unknown
10661,unknown,16,jun,88,1,-1,0,unknown
10662,unknown,16,jun,342,1,-1,0,unknown
10663,unknown,16,jun,78,1,-1,0,unknown
10664,unknown,16,jun,721,3,-1,0,unknown
10665,unknown,16,jun,420,4,-1,0,unknown
10666,unknown,16,jun,163,1,-1,0,unknown
10667,unknown,16,jun,442,3,-1,0,unknown
10668,unknown,16,jun,41,3,-1,0,unknown
10669,unknown,16,jun,535,2,-1,0,unknown
10670,unknown,16,jun,155,4,-1,0,unknown
10671,unknown,16,jun,178,7,-1,0,unknown
10672,unknown,16,jun,232,3,-1,0,unknown
10673,unknown,16,jun,36,1,-1,0,unknown
10674,unknown,16,jun,20,21,-1,0,unknown
10675,unknown,16,jun,15,15,-1,0,unknown
10676,unknown,16,jun,170,6,-1,0,unknown
10677,unknown,16,jun,87,3,-1,0,unknown
10678,unknown,16,jun,202,4,-1,0,unknown
10679,unknown,16,jun,359,4,-1,0,unknown
10680,unknown,16,jun,298,4,-1,0,unknown
10681,unknown,16,jun,244,3,-1,0,unknown
10682,unknown,16,jun,169,1,-1,0,unknown
10683,unknown,16,jun,750,2,-1,0,unknown
10684,unknown,16,jun,139,3,-1,0,unknown
10685,unknown,16,jun,114,2,-1,0,unknown
10686,unknown,16,jun,14,14,-1,0,unknown
10687,unknown,16,jun,81,4,-1,0,unknown
10688,unknown,16,jun,220,1,-1,0,unknown
10689,unknown,16,jun,162,3,-1,0,unknown
10690,unknown,16,jun,53,1,-1,0,unknown
10691,unknown,16,jun,131,1,-1,0,unknown
10692,unknown,16,jun,18,30,-1,0,unknown
10693,unknown,16,jun,607,2,-1,0,unknown
10694,unknown,16,jun,431,1,-1,0,unknown
10695,unknown,16,jun,216,3,-1,0,unknown
10696,unknown,16,jun,227,4,-1,0,unknown
10697,unknown,16,jun,102,46,-1,0,unknown
10698,unknown,16,jun,19,21,-1,0,unknown
10699,unknown,16,jun,394,3,-1,0,unknown
10700,unknown,16,jun,301,6,-1,0,unknown
10701,unknown,16,jun,204,4,-1,0,unknown
10702,unknown,16,jun,54,1,-1,0,unknown
10703,unknown,16,jun,22,1,-1,0,unknown
10704,unknown,16,jun,406,2,-1,0,unknown
10705,unknown,16,jun,226,2,-1,0,unknown
10706,unknown,16,jun,168,1,-1,0,unknown
10707,unknown,16,jun,221,1,-1,0,unknown
10708,unknown,16,jun,176,3,-1,0,unknown
10709,unknown,16,jun,127,2,-1,0,unknown
10710,unknown,16,jun,703,1,-1,0,unknown
10711,unknown,16,jun,119,2,-1,0,unknown
10712,unknown,16,jun,126,3,-1,0,unknown
10713,unknown,16,jun,147,2,-1,0,unknown
10714,unknown,16,jun,314,3,-1,0,unknown
10715,unknown,16,jun,182,2,-1,0,unknown
10716,unknown,16,jun,353,2,-1,0,unknown
10717,unknown,16,jun,100,2,-1,0,unknown
10718,unknown,16,jun,362,3,-1,0,unknown
10719,unknown,16,jun,75,7,-1,0,unknown
10720,unknown,16,jun,142,2,-1,0,unknown
10721,unknown,16,jun,637,6,-1,0,unknown
10722,unknown,16,jun,345,4,-1,0,unknown
10723,unknown,16,jun,64,2,-1,0,unknown
10724,unknown,16,jun,103,3,-1,0,unknown
10725,unknown,16,jun,17,25,-1,0,unknown
10726,unknown,16,jun,2769,4,-1,0,unknown
10727,unknown,16,jun,26,18,-1,0,unknown
10728,unknown,16,jun,141,6,-1,0,unknown
10729,unknown,16,jun,14,20,-1,0,unknown
10730,unknown,16,jun,1009,5,-1,0,unknown
10731,unknown,16,jun,323,2,-1,0,unknown
10732,unknown,16,jun,630,2,-1,0,unknown
10733,unknown,16,jun,278,2,-1,0,unknown
10734,unknown,16,jun,40,18,-1,0,unknown
10735,unknown,16,jun,112,3,-1,0,unknown
10736,unknown,16,jun,80,3,-1,0,unknown
10737,unknown,16,jun,154,3,-1,0,unknown
10738,unknown,16,jun,97,6,-1,0,unknown
10739,unknown,16,jun,368,12,-1,0,unknown
10740,unknown,16,jun,303,5,-1,0,unknown
10741,unknown,16,jun,375,2,-1,0,unknown
10742,unknown,16,jun,77,5,-1,0,unknown
10743,unknown,16,jun,295,2,-1,0,unknown
10744,unknown,16,jun,335,3,-1,0,unknown
10745,unknown,17,jun,69,4,-1,0,unknown
10746,unknown,17,jun,143,2,-1,0,unknown
10747,unknown,17,jun,153,4,-1,0,unknown
10748,unknown,17,jun,83,2,-1,0,unknown
10749,unknown,17,jun,214,8,-1,0,unknown
10750,unknown,17,jun,118,3,-1,0,unknown
10751,unknown,17,jun,638,16,-1,0,unknown
10752,unknown,17,jun,78,10,-1,0,unknown
10753,unknown,17,jun,65,3,-1,0,unknown
10754,unknown,17,jun,222,3,-1,0,unknown
10755,unknown,17,jun,78,5,-1,0,unknown
10756,unknown,17,jun,260,4,-1,0,unknown
10757,unknown,17,jun,150,3,-1,0,unknown
10758,unknown,17,jun,49,2,-1,0,unknown
10759,unknown,17,jun,62,4,-1,0,unknown
10760,unknown,17,jun,100,8,-1,0,unknown
10761,unknown,17,jun,138,3,-1,0,unknown
10762,unknown,17,jun,329,13,-1,0,unknown
10763,unknown,17,jun,331,4,-1,0,unknown
10764,unknown,17,jun,131,2,-1,0,unknown
10765,unknown,17,jun,24,6,-1,0,unknown
10766,unknown,17,jun,319,8,-1,0,unknown
10767,unknown,17,jun,315,2,-1,0,unknown
10768,unknown,17,jun,99,8,-1,0,unknown
10769,unknown,17,jun,45,2,-1,0,unknown
10770,unknown,17,jun,33,2,-1,0,unknown
10771,unknown,17,jun,131,6,-1,0,unknown
10772,unknown,17,jun,117,3,-1,0,unknown
10773,unknown,17,jun,170,2,-1,0,unknown
10774,unknown,17,jun,160,4,-1,0,unknown
10775,unknown,17,jun,104,2,-1,0,unknown
10776,unknown,17,jun,287,4,-1,0,unknown
10777,unknown,17,jun,43,1,-1,0,unknown
10778,unknown,17,jun,345,2,-1,0,unknown
10779,unknown,17,jun,77,1,-1,0,unknown
10780,unknown,17,jun,168,1,-1,0,unknown
10781,unknown,17,jun,192,1,-1,0,unknown
10782,unknown,17,jun,110,1,-1,0,unknown
10783,unknown,17,jun,328,3,-1,0,unknown
10784,unknown,17,jun,193,1,-1,0,unknown
10785,unknown,17,jun,187,1,-1,0,unknown
10786,unknown,17,jun,198,1,-1,0,unknown
10787,unknown,17,jun,256,1,-1,0,unknown
10788,unknown,17,jun,145,1,-1,0,unknown
10789,unknown,17,jun,78,1,-1,0,unknown
10790,unknown,17,jun,285,1,-1,0,unknown
10791,unknown,17,jun,160,3,-1,0,unknown
10792,unknown,17,jun,442,1,-1,0,unknown
10793,unknown,17,jun,123,1,-1,0,unknown
10794,unknown,17,jun,166,1,-1,0,unknown
10795,unknown,17,jun,18,1,-1,0,unknown
10796,unknown,17,jun,83,1,-1,0,unknown
10797,unknown,17,jun,128,1,-1,0,unknown
10798,unknown,17,jun,57,1,-1,0,unknown
10799,unknown,17,jun,145,1,-1,0,unknown
10800,unknown,17,jun,116,1,-1,0,unknown
10801,unknown,17,jun,475,1,-1,0,unknown
10802,unknown,17,jun,126,1,-1,0,unknown
10803,unknown,17,jun,83,1,-1,0,unknown
10804,unknown,17,jun,196,4,-1,0,unknown
10805,unknown,17,jun,68,1,-1,0,unknown
10806,unknown,17,jun,75,1,-1,0,unknown
10807,unknown,17,jun,123,1,-1,0,unknown
10808,unknown,17,jun,98,4,-1,0,unknown
10809,unknown,17,jun,355,2,-1,0,unknown
10810,unknown,17,jun,115,1,-1,0,unknown
10811,unknown,17,jun,147,1,-1,0,unknown
10812,unknown,17,jun,133,1,-1,0,unknown
10813,unknown,17,jun,509,4,-1,0,unknown
10814,unknown,17,jun,134,1,-1,0,unknown
10815,unknown,17,jun,147,2,-1,0,unknown
10816,unknown,17,jun,97,1,-1,0,unknown
10817,unknown,17,jun,296,1,-1,0,unknown
10818,unknown,17,jun,70,8,-1,0,unknown
10819,unknown,17,jun,527,1,-1,0,unknown
10820,unknown,17,jun,156,2,-1,0,unknown
10821,unknown,17,jun,187,1,-1,0,unknown
10822,unknown,17,jun,269,1,-1,0,unknown
10823,unknown,17,jun,306,1,-1,0,unknown
10824,unknown,17,jun,556,1,-1,0,unknown
10825,unknown,17,jun,71,1,-1,0,unknown
10826,unknown,17,jun,483,1,-1,0,unknown
10827,unknown,17,jun,881,1,-1,0,unknown
10828,unknown,17,jun,404,1,-1,0,unknown
10829,unknown,17,jun,218,1,-1,0,unknown
10830,unknown,17,jun,69,1,-1,0,unknown
10831,unknown,17,jun,98,1,-1,0,unknown
10832,unknown,17,jun,243,1,-1,0,unknown
10833,unknown,17,jun,181,1,-1,0,unknown
10834,unknown,17,jun,99,1,-1,0,unknown
10835,unknown,17,jun,139,3,-1,0,unknown
10836,unknown,17,jun,71,1,-1,0,unknown
10837,unknown,17,jun,124,23,-1,0,unknown
10838,unknown,17,jun,214,3,-1,0,unknown
10839,unknown,17,jun,81,1,-1,0,unknown
10840,unknown,17,jun,132,2,-1,0,unknown
10841,unknown,17,jun,94,1,-1,0,unknown
10842,unknown,17,jun,129,1,-1,0,unknown
10843,unknown,17,jun,491,1,-1,0,unknown
10844,unknown,17,jun,135,1,-1,0,unknown
10845,unknown,17,jun,72,1,-1,0,unknown
10846,unknown,17,jun,285,1,-1,0,unknown
10847,unknown,17,jun,255,1,-1,0,unknown
10848,unknown,17,jun,189,1,-1,0,unknown
10849,unknown,17,jun,72,1,-1,0,unknown
10850,unknown,17,jun,241,1,-1,0,unknown
10851,unknown,17,jun,705,1,-1,0,unknown
10852,unknown,17,jun,134,1,-1,0,unknown
10853,unknown,17,jun,483,1,-1,0,unknown
10854,unknown,17,jun,423,1,-1,0,unknown
10855,unknown,17,jun,23,3,-1,0,unknown
10856,unknown,17,jun,48,2,-1,0,unknown
10857,unknown,17,jun,254,1,-1,0,unknown
10858,unknown,17,jun,388,9,-1,0,unknown
10859,unknown,17,jun,107,4,-1,0,unknown
10860,unknown,17,jun,135,1,-1,0,unknown
10861,unknown,17,jun,184,1,-1,0,unknown
10862,unknown,17,jun,61,1,-1,0,unknown
10863,unknown,17,jun,157,5,-1,0,unknown
10864,unknown,17,jun,116,1,-1,0,unknown
10865,unknown,17,jun,82,2,-1,0,unknown
10866,unknown,17,jun,105,1,-1,0,unknown
10867,unknown,17,jun,98,1,-1,0,unknown
10868,unknown,17,jun,652,2,-1,0,unknown
10869,unknown,17,jun,206,1,-1,0,unknown
10870,unknown,17,jun,174,1,-1,0,unknown
10871,unknown,17,jun,522,1,-1,0,unknown
10872,unknown,17,jun,30,3,-1,0,unknown
10873,unknown,17,jun,174,2,-1,0,unknown
10874,unknown,17,jun,145,6,-1,0,unknown
10875,unknown,17,jun,150,2,-1,0,unknown
10876,unknown,17,jun,64,1,-1,0,unknown
10877,unknown,17,jun,91,2,-1,0,unknown
10878,unknown,17,jun,77,1,-1,0,unknown
10879,unknown,17,jun,78,1,-1,0,unknown
10880,unknown,17,jun,97,1,-1,0,unknown
10881,unknown,17,jun,85,1,-1,0,unknown
10882,unknown,17,jun,139,1,-1,0,unknown
10883,unknown,17,jun,89,1,-1,0,unknown
10884,unknown,17,jun,92,2,-1,0,unknown
10885,unknown,17,jun,168,2,-1,0,unknown
10886,unknown,17,jun,436,5,-1,0,unknown
10887,unknown,17,jun,88,2,-1,0,unknown
10888,unknown,17,jun,43,6,-1,0,unknown
10889,unknown,17,jun,156,4,-1,0,unknown
10890,unknown,17,jun,171,1,-1,0,unknown
10891,unknown,17,jun,180,1,-1,0,unknown
10892,unknown,17,jun,163,1,-1,0,unknown
10893,unknown,17,jun,277,1,-1,0,unknown
10894,unknown,17,jun,130,1,-1,0,unknown
10895,unknown,17,jun,50,2,-1,0,unknown
10896,unknown,17,jun,341,1,-1,0,unknown
10897,unknown,17,jun,49,1,-1,0,unknown
10898,unknown,17,jun,120,1,-1,0,unknown
10899,unknown,17,jun,79,1,-1,0,unknown
10900,unknown,17,jun,259,3,-1,0,unknown
10901,unknown,17,jun,321,1,-1,0,unknown
10902,unknown,17,jun,176,15,-1,0,unknown
10903,unknown,17,jun,192,1,-1,0,unknown
10904,unknown,17,jun,128,1,-1,0,unknown
10905,unknown,17,jun,107,1,-1,0,unknown
10906,unknown,17,jun,108,1,-1,0,unknown
10907,unknown,17,jun,187,2,-1,0,unknown
10908,unknown,17,jun,164,4,-1,0,unknown
10909,unknown,17,jun,20,1,-1,0,unknown
10910,unknown,17,jun,67,1,-1,0,unknown
10911,unknown,17,jun,445,2,-1,0,unknown
10912,unknown,17,jun,41,1,-1,0,unknown
10913,unknown,17,jun,344,2,-1,0,unknown
10914,unknown,17,jun,167,1,-1,0,unknown
10915,unknown,17,jun,605,5,-1,0,unknown
10916,unknown,17,jun,433,2,-1,0,unknown
10917,unknown,17,jun,226,1,-1,0,unknown
10918,unknown,17,jun,179,2,-1,0,unknown
10919,unknown,17,jun,34,2,-1,0,unknown
10920,unknown,17,jun,161,1,-1,0,unknown
10921,unknown,17,jun,77,5,-1,0,unknown
10922,unknown,17,jun,220,1,-1,0,unknown
10923,unknown,17,jun,81,2,-1,0,unknown
10924,unknown,17,jun,269,1,-1,0,unknown
10925,unknown,17,jun,31,1,-1,0,unknown
10926,unknown,17,jun,59,1,-1,0,unknown
10927,unknown,17,jun,332,1,-1,0,unknown
10928,unknown,17,jun,24,1,-1,0,unknown
10929,unknown,17,jun,16,3,-1,0,unknown
10930,unknown,17,jun,88,2,-1,0,unknown
10931,unknown,17,jun,714,2,-1,0,unknown
10932,unknown,17,jun,110,2,-1,0,unknown
10933,unknown,17,jun,205,1,-1,0,unknown
10934,unknown,17,jun,291,1,-1,0,unknown
10935,unknown,17,jun,986,1,-1,0,unknown
10936,unknown,17,jun,279,1,-1,0,unknown
10937,unknown,17,jun,166,2,-1,0,unknown
10938,unknown,17,jun,92,1,-1,0,unknown
10939,unknown,17,jun,254,1,-1,0,unknown
10940,unknown,17,jun,236,2,-1,0,unknown
10941,unknown,17,jun,717,1,-1,0,unknown
10942,unknown,17,jun,19,4,-1,0,unknown
10943,unknown,17,jun,93,2,-1,0,unknown
10944,unknown,17,jun,200,4,-1,0,unknown
10945,unknown,17,jun,176,3,-1,0,unknown
10946,unknown,17,jun,1162,2,-1,0,unknown
10947,unknown,17,jun,490,4,-1,0,unknown
10948,unknown,17,jun,1051,3,-1,0,unknown
10949,unknown,17,jun,437,2,-1,0,unknown
10950,unknown,17,jun,422,9,-1,0,unknown
10951,unknown,17,jun,1199,2,-1,0,unknown
10952,unknown,17,jun,209,3,-1,0,unknown
10953,unknown,17,jun,115,2,-1,0,unknown
10954,unknown,17,jun,292,3,-1,0,unknown
10955,unknown,17,jun,370,2,-1,0,unknown
10956,unknown,17,jun,108,6,-1,0,unknown
10957,unknown,17,jun,495,2,-1,0,unknown
10958,unknown,17,jun,249,2,-1,0,unknown
10959,unknown,17,jun,1345,3,-1,0,unknown
10960,unknown,17,jun,114,17,-1,0,unknown
10961,unknown,17,jun,107,4,-1,0,unknown
10962,unknown,17,jun,171,4,-1,0,unknown
10963,unknown,17,jun,66,4,-1,0,unknown
10964,unknown,17,jun,447,3,-1,0,unknown
10965,unknown,17,jun,167,2,-1,0,unknown
10966,unknown,17,jun,668,8,-1,0,unknown
10967,unknown,17,jun,204,2,-1,0,unknown
10968,unknown,17,jun,158,2,-1,0,unknown
10969,unknown,17,jun,256,9,-1,0,unknown
10970,unknown,17,jun,676,2,-1,0,unknown
10971,unknown,17,jun,63,2,-1,0,unknown
10972,unknown,17,jun,133,2,-1,0,unknown
10973,unknown,17,jun,153,3,-1,0,unknown
10974,unknown,17,jun,118,3,-1,0,unknown
10975,unknown,17,jun,117,3,-1,0,unknown
10976,unknown,17,jun,681,2,-1,0,unknown
10977,unknown,17,jun,59,6,-1,0,unknown
10978,unknown,17,jun,42,4,-1,0,unknown
10979,unknown,17,jun,408,2,-1,0,unknown
10980,unknown,17,jun,127,2,-1,0,unknown
10981,unknown,17,jun,314,2,-1,0,unknown
10982,unknown,17,jun,277,2,-1,0,unknown
10983,unknown,17,jun,140,2,-1,0,unknown
10984,unknown,17,jun,424,2,-1,0,unknown
10985,unknown,17,jun,159,3,-1,0,unknown
10986,unknown,17,jun,775,3,-1,0,unknown
10987,unknown,17,jun,187,7,-1,0,unknown
10988,unknown,17,jun,102,3,-1,0,unknown
10989,unknown,17,jun,2621,3,-1,0,unknown
10990,unknown,17,jun,96,2,-1,0,unknown
10991,unknown,17,jun,200,2,-1,0,unknown
10992,unknown,17,jun,75,3,-1,0,unknown
10993,unknown,17,jun,85,5,-1,0,unknown
10994,unknown,17,jun,50,2,-1,0,unknown
10995,unknown,17,jun,173,2,-1,0,unknown
10996,unknown,17,jun,60,3,-1,0,unknown
10997,unknown,17,jun,320,4,-1,0,unknown
10998,unknown,17,jun,854,3,-1,0,unknown
10999,unknown,17,jun,236,2,-1,0,unknown
11000,unknown,17,jun,183,2,-1,0,unknown
11001,unknown,17,jun,76,2,-1,0,unknown
11002,unknown,17,jun,185,3,-1,0,unknown
11003,unknown,17,jun,41,2,-1,0,unknown
11004,unknown,17,jun,39,3,-1,0,unknown
11005,unknown,17,jun,138,3,-1,0,unknown
11006,unknown,17,jun,411,6,-1,0,unknown
11007,unknown,17,jun,394,3,-1,0,unknown
11008,unknown,17,jun,266,2,-1,0,unknown
11009,unknown,17,jun,534,4,-1,0,unknown
11010,unknown,17,jun,311,2,-1,0,unknown
11011,unknown,17,jun,705,5,-1,0,unknown
11012,unknown,17,jun,89,2,-1,0,unknown
11013,unknown,17,jun,93,6,-1,0,unknown
11014,unknown,17,jun,847,3,-1,0,unknown
11015,unknown,17,jun,273,27,-1,0,unknown
11016,unknown,17,jun,161,3,-1,0,unknown
11017,unknown,17,jun,162,7,-1,0,unknown
11018,unknown,17,jun,641,6,-1,0,unknown
11019,unknown,17,jun,61,2,-1,0,unknown
11020,unknown,17,jun,136,2,-1,0,unknown
11021,unknown,17,jun,187,2,-1,0,unknown
11022,unknown,17,jun,332,5,-1,0,unknown
11023,unknown,17,jun,76,2,-1,0,unknown
11024,unknown,17,jun,406,3,-1,0,unknown
11025,unknown,17,jun,544,3,-1,0,unknown
11026,unknown,17,jun,756,2,-1,0,unknown
11027,unknown,17,jun,76,6,-1,0,unknown
11028,unknown,17,jun,271,2,-1,0,unknown
11029,unknown,17,jun,203,2,-1,0,unknown
11030,unknown,17,jun,338,2,-1,0,unknown
11031,unknown,17,jun,198,6,-1,0,unknown
11032,unknown,17,jun,259,2,-1,0,unknown
11033,unknown,17,jun,398,4,-1,0,unknown
11034,unknown,17,jun,462,5,-1,0,unknown
11035,unknown,17,jun,956,2,-1,0,unknown
11036,unknown,17,jun,76,4,-1,0,unknown
11037,unknown,17,jun,264,16,-1,0,unknown
11038,unknown,17,jun,979,9,-1,0,unknown
11039,unknown,17,jun,89,4,-1,0,unknown
11040,unknown,17,jun,135,6,-1,0,unknown
11041,unknown,17,jun,420,4,-1,0,unknown
11042,unknown,17,jun,548,3,-1,0,unknown
11043,unknown,17,jun,235,2,-1,0,unknown
11044,unknown,17,jun,87,2,-1,0,unknown
11045,unknown,17,jun,169,4,-1,0,unknown
11046,unknown,17,jun,343,2,-1,0,unknown
11047,unknown,17,jun,88,2,-1,0,unknown
11048,unknown,17,jun,68,6,-1,0,unknown
11049,unknown,17,jun,77,2,-1,0,unknown
11050,unknown,17,jun,116,3,-1,0,unknown
11051,unknown,17,jun,363,3,-1,0,unknown
11052,unknown,17,jun,116,3,-1,0,unknown
11053,unknown,17,jun,207,3,-1,0,unknown
11054,unknown,17,jun,311,2,-1,0,unknown
11055,unknown,17,jun,138,5,-1,0,unknown
11056,unknown,17,jun,48,2,-1,0,unknown
11057,unknown,17,jun,390,2,-1,0,unknown
11058,unknown,17,jun,65,2,-1,0,unknown
11059,unknown,17,jun,637,3,-1,0,unknown
11060,unknown,17,jun,564,2,-1,0,unknown
11061,unknown,17,jun,117,3,-1,0,unknown
11062,unknown,17,jun,76,3,-1,0,unknown
11063,unknown,17,jun,128,21,-1,0,unknown
11064,unknown,17,jun,193,3,-1,0,unknown
11065,unknown,17,jun,130,6,-1,0,unknown
11066,unknown,17,jun,269,3,-1,0,unknown
